Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,TotalScore,AvgScore,PerformanceCategory
female,group C,high school,standard,none,married,sometimes,yes,1.0,private,> 10,81,90,86,257,85.66666666666667,Excellent
female,group C,associate's degree,free/reduced,none,single,regularly,yes,4.0,school_bus,5 - 10,36,56,54,146,48.666666666666664,Average
male,group D,,standard,completed,widowed,never,yes,0.0,school_bus,,93,98,92,283,94.33333333333333,Excellent
female,,high school,free/reduced,none,single,regularly,yes,2.0,school_bus,< 5,53,71,67,191,63.666666666666664,Good
female,group D,,free/reduced,completed,single,sometimes,no,2.0,private,5 - 10,77,97,94,268,89.33333333333333,Excellent
male,group B,bachelor's degree,standard,completed,married,sometimes,yes,5.0,private,5 - 10,68,58,59,185,61.666666666666664,Good
female,group C,bachelor's degree,standard,none,married,regularly,yes,3.0,school_bus,> 10,84,85,81,250,83.33333333333333,Excellent
female,group C,high school,standard,,single,regularly,yes,5.0,private,< 5,75,73,75,223,74.33333333333333,Good
male,group C,some college,free/reduced,none,married,sometimes,no,1.0,school_bus,5 - 10,47,55,53,155,51.666666666666664,Average
female,group D,high school,free/reduced,none,married,sometimes,no,4.0,school_bus,> 10,54,65,63,182,60.666666666666664,Good
male,group C,some high school,standard,,married,sometimes,no,4.0,school_bus,5 - 10,67,65,60,192,64.0,Good
female,group E,some high school,standard,completed,married,sometimes,no,1.0,private,< 5,83,84,95,262,87.33333333333333,Excellent
male,group C,some college,free/reduced,none,married,sometimes,no,2.0,school_bus,5 - 10,55,54,43,152,50.666666666666664,Average
female,group C,high school,free/reduced,none,single,sometimes,no,4.0,private,5 - 10,55,68,64,187,62.333333333333336,Good
male,group D,master's degree,free/reduced,none,married,sometimes,,0.0,private,5 - 10,57,49,46,152,50.666666666666664,Average
female,group A,some college,free/reduced,none,single,regularly,no,1.0,,5 - 10,44,49,52,145,48.333333333333336,Average
male,group B,some college,standard,completed,married,regularly,yes,2.0,,5 - 10,83,73,73,229,76.33333333333333,Good
male,group D,some high school,standard,none,single,sometimes,yes,2.0,school_bus,< 5,57,44,42,143,47.666666666666664,Average
male,group C,associate's degree,standard,none,married,regularly,yes,4.0,private,< 5,50,58,51,159,53.0,Average
female,group B,,standard,none,single,regularly,yes,1.0,private,< 5,62,72,68,202,67.33333333333333,Good
male,group D,,standard,none,married,regularly,no,,private,> 10,99,91,94,284,94.66666666666667,Excellent
female,group C,some college,free/reduced,none,single,sometimes,yes,6.0,school_bus,< 5,58,61,61,180,60.0,Good
male,group C,high school,free/reduced,none,divorced,regularly,yes,2.0,school_bus,5 - 10,47,43,39,129,43.0,Average
male,group D,,standard,none,married,regularly,yes,3.0,private,5 - 10,95,96,95,286,95.33333333333333,Excellent
male,group C,,standard,completed,married,regularly,yes,1.0,school_bus,5 - 10,77,78,76,231,77.0,Good
female,group C,some college,standard,none,married,never,no,1.0,school_bus,< 5,63,81,82,226,75.33333333333333,Good
female,group D,associate's degree,standard,none,divorced,regularly,yes,3.0,school_bus,> 10,92,93,100,285,95.0,Excellent
female,group B,high school,standard,none,divorced,sometimes,no,3.0,school_bus,5 - 10,45,66,61,172,57.333333333333336,Average
female,group D,master's degree,free/reduced,none,married,sometimes,yes,5.0,school_bus,5 - 10,70,78,76,224,74.66666666666667,Good
female,group C,some college,standard,none,married,regularly,no,2.0,school_bus,< 5,67,77,78,222,74.0,Good
female,group B,some high school,free/reduced,none,divorced,regularly,yes,,private,5 - 10,44,58,63,165,55.0,Average
female,group C,some college,standard,completed,married,regularly,yes,1.0,school_bus,5 - 10,60,65,72,197,65.66666666666667,Good
female,group B,some college,standard,completed,married,sometimes,no,3.0,school_bus,,89,100,100,289,96.33333333333333,Excellent
female,group B,high school,free/reduced,completed,single,sometimes,yes,4.0,private,5 - 10,55,64,56,175,58.333333333333336,Average
female,group C,some college,standard,none,married,regularly,yes,3.0,school_bus,< 5,68,88,83,239,79.66666666666667,Good
female,group A,some high school,free/reduced,none,single,regularly,,1.0,private,> 10,13,27,29,69,23.0,Poor
female,group D,associate's degree,free/reduced,completed,,never,no,4.0,school_bus,5 - 10,80,87,91,258,86.0,Excellent
male,group C,bachelor's degree,standard,completed,married,sometimes,yes,1.0,school_bus,< 5,74,69,68,211,70.33333333333333,Good
male,group B,some college,free/reduced,,widowed,sometimes,no,4.0,private,5 - 10,42,40,37,119,39.666666666666664,Poor
male,group D,high school,standard,none,divorced,sometimes,no,3.0,school_bus,5 - 10,63,65,63,191,63.666666666666664,Good
female,group B,associate's degree,standard,none,divorced,sometimes,yes,3.0,private,5 - 10,85,82,87,254,84.66666666666667,Excellent
male,group C,master's degree,free/reduced,none,married,sometimes,,1.0,school_bus,5 - 10,89,81,85,255,85.0,Excellent
male,group D,associate's degree,standard,none,married,sometimes,no,4.0,private,< 5,63,55,56,174,58.0,Average
male,group D,some high school,standard,none,married,regularly,yes,2.0,private,> 10,31,32,36,99,33.0,Poor
female,group A,,standard,none,married,regularly,no,,private,5 - 10,54,69,59,182,60.666666666666664,Good
female,group D,associate's degree,standard,none,single,sometimes,yes,2.0,private,5 - 10,82,92,89,263,87.66666666666667,Excellent
male,group C,some high school,free/reduced,completed,married,sometimes,no,2.0,private,5 - 10,59,69,70,198,66.0,Good
male,group A,some college,standard,completed,married,sometimes,no,3.0,school_bus,5 - 10,94,90,86,270,90.0,Excellent
female,group A,some college,free/reduced,none,single,sometimes,no,2.0,,< 5,49,64,56,169,56.333333333333336,Average
female,group E,associate's degree,standard,,married,sometimes,yes,2.0,private,< 5,96,98,98,292,97.33333333333333,Excellent
female,group A,,standard,none,single,never,no,1.0,school_bus,5 - 10,42,53,45,140,46.666666666666664,Average
male,group C,some college,standard,completed,,regularly,yes,1.0,school_bus,5 - 10,64,79,76,219,73.0,Good
female,group C,high school,standard,completed,married,sometimes,yes,0.0,school_bus,< 5,76,87,75,238,79.33333333333333,Good
male,group B,associate's degree,standard,completed,married,never,no,1.0,private,5 - 10,84,78,78,240,80.0,Excellent
female,group D,high school,standard,completed,married,sometimes,yes,,school_bus,5 - 10,68,68,80,216,72.0,Good
female,group E,,free/reduced,none,,regularly,yes,1.0,school_bus,< 5,79,94,91,264,88.0,Excellent
female,group D,some high school,standard,completed,married,sometimes,yes,1.0,school_bus,< 5,60,69,73,202,67.33333333333333,Good
male,group C,some college,standard,none,married,regularly,no,4.0,private,< 5,66,54,53,173,57.666666666666664,Average
male,group C,some high school,free/reduced,completed,single,sometimes,yes,2.0,school_bus,5 - 10,64,69,67,200,66.66666666666667,Good
female,group A,some college,standard,none,married,sometimes,no,2.0,school_bus,< 5,67,83,79,229,76.33333333333333,Good
female,group D,some high school,standard,none,single,sometimes,no,2.0,private,5 - 10,38,51,50,139,46.333333333333336,Average
male,group C,some college,free/reduced,,married,sometimes,yes,0.0,,5 - 10,67,75,74,216,72.0,Good
female,,bachelor's degree,standard,completed,divorced,sometimes,no,3.0,private,< 5,45,55,57,157,52.333333333333336,Average
female,group C,some college,free/reduced,none,single,never,yes,4.0,private,,60,77,78,215,71.66666666666667,Good
female,group C,some college,free/reduced,none,single,sometimes,no,4.0,,> 10,39,57,51,147,49.0,Average
female,group C,some high school,standard,none,married,regularly,yes,3.0,private,5 - 10,60,71,62,193,64.33333333333333,Good
female,group E,associate's degree,free/reduced,completed,married,never,yes,4.0,private,5 - 10,78,92,85,255,85.0,Excellent
female,group C,master's degree,standard,completed,single,regularly,yes,1.0,private,> 10,91,92,100,283,94.33333333333333,Excellent
female,group C,high school,free/reduced,none,single,regularly,yes,0.0,school_bus,5 - 10,50,57,55,162,54.0,Average
male,group D,some high school,free/reduced,completed,married,sometimes,no,1.0,school_bus,5 - 10,66,56,54,176,58.666666666666664,Average
male,group D,high school,standard,completed,divorced,regularly,no,2.0,,< 5,99,88,98,285,95.0,Excellent
female,group C,master's degree,free/reduced,,married,sometimes,yes,4.0,school_bus,5 - 10,45,56,59,160,53.333333333333336,Average
female,group A,high school,free/reduced,,married,never,no,,private,5 - 10,63,75,78,216,72.0,Good
male,group C,some college,free/reduced,none,married,sometimes,,1.0,private,< 5,61,67,59,187,62.333333333333336,Good
male,group D,associate's degree,free/reduced,completed,single,sometimes,yes,6.0,school_bus,5 - 10,57,71,69,197,65.66666666666667,Good
female,group A,,standard,none,married,sometimes,no,5.0,,5 - 10,60,75,80,215,71.66666666666667,Good
female,group D,some college,standard,none,,regularly,yes,0.0,school_bus,> 10,63,61,62,186,62.0,Good
female,group C,associate's degree,free/reduced,none,single,sometimes,yes,6.0,private,< 5,47,64,60,171,57.0,Average
female,group B,associate's degree,standard,,married,sometimes,yes,4.0,private,5 - 10,65,70,74,209,69.66666666666667,Good
male,group D,some college,standard,none,married,regularly,no,1.0,school_bus,> 10,83,67,70,220,73.33333333333333,Good
male,group C,some college,standard,none,married,sometimes,no,3.0,private,5 - 10,84,63,60,207,69.0,Good
female,group E,some high school,free/reduced,completed,married,sometimes,no,1.0,,> 10,67,83,78,228,76.0,Good
male,group B,some high school,standard,none,divorced,regularly,yes,3.0,school_bus,> 10,68,67,61,196,65.33333333333333,Good
female,group C,associate's degree,free/reduced,completed,single,regularly,no,1.0,school_bus,> 10,51,67,71,189,63.0,Good
female,group B,some high school,standard,none,single,sometimes,no,1.0,school_bus,< 5,46,58,51,155,51.666666666666664,Average
male,group C,high school,standard,none,married,sometimes,no,,private,< 5,75,67,72,214,71.33333333333333,Good
female,group B,high school,standard,completed,married,regularly,yes,0.0,private,< 5,74,84,86,244,81.33333333333333,Excellent
male,group C,master's degree,standard,none,married,regularly,yes,1.0,school_bus,< 5,100,92,95,287,95.66666666666667,Excellent
male,group D,some college,standard,completed,married,sometimes,yes,2.0,,5 - 10,60,63,65,188,62.666666666666664,Good
female,group B,,standard,none,married,sometimes,yes,2.0,school_bus,> 10,72,84,80,236,78.66666666666667,Good
male,group C,master's degree,free/reduced,none,divorced,sometimes,yes,2.0,,< 5,22,28,26,76,25.333333333333332,Poor
male,group D,associate's degree,standard,completed,divorced,regularly,yes,1.0,school_bus,< 5,78,62,65,205,68.33333333333333,Good
male,group B,,standard,none,married,regularly,no,4.0,school_bus,5 - 10,63,54,60,177,59.0,Average
male,,associate's degree,standard,,married,sometimes,no,3.0,,5 - 10,57,52,51,160,53.333333333333336,Average
male,group D,associate's degree,free/reduced,none,single,regularly,no,3.0,private,5 - 10,60,63,61,184,61.333333333333336,Good
male,group B,bachelor's degree,standard,none,divorced,never,yes,2.0,private,> 10,83,76,75,234,78.0,Good
male,group C,some high school,standard,completed,widowed,sometimes,no,3.0,school_bus,5 - 10,75,76,73,224,74.66666666666667,Good
male,group D,bachelor's degree,standard,completed,divorced,,yes,4.0,private,< 5,81,84,88,253,84.33333333333333,Excellent
male,group D,some college,standard,,divorced,regularly,no,1.0,school_bus,< 5,71,68,70,209,69.66666666666667,Good
male,group D,associate's degree,standard,completed,divorced,sometimes,yes,,school_bus,5 - 10,67,61,60,188,62.666666666666664,Good
male,group C,high school,free/reduced,none,divorced,regularly,no,4.0,private,< 5,46,46,44,136,45.333333333333336,Average
male,group D,bachelor's degree,standard,completed,single,regularly,yes,2.0,private,5 - 10,75,71,78,224,74.66666666666667,Good
female,group E,some college,standard,none,married,regularly,yes,1.0,school_bus,< 5,86,80,83,249,83.0,Excellent
male,group B,associate's degree,free/reduced,none,divorced,sometimes,yes,3.0,school_bus,> 10,46,48,47,141,47.0,Average
male,group C,,free/reduced,none,married,sometimes,no,4.0,school_bus,5 - 10,38,36,31,105,35.0,Poor
male,,master's degree,standard,none,married,sometimes,no,1.0,school_bus,5 - 10,80,85,80,245,81.66666666666667,Excellent
female,group C,master's degree,free/reduced,completed,divorced,regularly,yes,1.0,private,< 5,64,79,86,229,76.33333333333333,Good
male,group E,high school,standard,none,,sometimes,,1.0,school_bus,5 - 10,76,62,54,192,64.0,Good
female,group B,some college,free/reduced,none,,,yes,2.0,school_bus,5 - 10,41,54,47,142,47.333333333333336,Average
female,group C,some college,standard,none,married,never,yes,3.0,school_bus,< 5,45,51,54,150,50.0,Average
male,group C,bachelor's degree,standard,none,married,sometimes,no,1.0,private,5 - 10,40,36,37,113,37.666666666666664,Poor
male,group C,associate's degree,standard,none,single,regularly,yes,3.0,school_bus,5 - 10,78,75,71,224,74.66666666666667,Good
male,group D,high school,standard,none,married,regularly,yes,4.0,school_bus,5 - 10,76,72,72,220,73.33333333333333,Good
female,group D,some high school,free/reduced,none,married,regularly,no,2.0,,< 5,51,68,71,190,63.333333333333336,Good
male,group D,bachelor's degree,standard,none,married,regularly,no,2.0,school_bus,5 - 10,84,83,76,243,81.0,Excellent
male,group D,some college,free/reduced,none,married,sometimes,no,1.0,,> 10,61,75,71,207,69.0,Good
male,group B,associate's degree,standard,none,,sometimes,yes,1.0,school_bus,< 5,48,53,48,149,49.666666666666664,Average
male,group C,some college,free/reduced,none,married,regularly,no,1.0,private,5 - 10,77,80,76,233,77.66666666666667,Good
female,group D,some college,standard,completed,married,regularly,yes,1.0,school_bus,5 - 10,85,90,93,268,89.33333333333333,Excellent
male,group B,high school,standard,none,married,never,yes,1.0,school_bus,5 - 10,76,65,63,204,68.0,Good
female,group C,associate's degree,standard,none,divorced,sometimes,no,1.0,private,5 - 10,71,85,83,239,79.66666666666667,Good
male,group E,bachelor's degree,free/reduced,completed,single,regularly,,2.0,school_bus,5 - 10,65,57,58,180,60.0,Good
female,group C,some high school,free/reduced,none,married,regularly,yes,0.0,private,5 - 10,60,70,62,192,64.0,Good
male,group B,high school,standard,none,single,regularly,yes,2.0,school_bus,> 10,78,72,66,216,72.0,Good
male,group C,some high school,free/reduced,completed,divorced,never,yes,0.0,private,5 - 10,52,62,52,166,55.333333333333336,Average
female,group A,associate's degree,standard,none,divorced,never,yes,4.0,private,> 10,82,97,93,272,90.66666666666667,Excellent
female,group A,some college,standard,completed,married,never,yes,1.0,school_bus,< 5,58,61,69,188,62.666666666666664,Good
male,group C,some college,standard,none,married,sometimes,yes,2.0,school_bus,< 5,74,74,67,215,71.66666666666667,Good
female,group C,high school,standard,completed,married,sometimes,yes,2.0,school_bus,< 5,48,64,62,174,58.0,Average
female,group C,some high school,free/reduced,completed,married,sometimes,yes,4.0,private,,41,75,65,181,60.333333333333336,Good
